date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,lineray1,linefox,linedok,linetalis,linemassey,linepugh,linedonc,linemds,linedoi,linelogic
1/29/16,Portland,109,Charlotte,91,6.5,2.34,1.63,4,0.95,5.5,0.72,5.2,0.84,7.75,5,4.12,0.97,2.75,1.88,1.7,,0.95,2
1/31/16,Portland,96,Minnesota,93,6.5,6.64,6.15,8.98,5.33,7.5,5.16,8.6,5.56,11.5,10,6.55,7.09,7.26,6.78,7.2,5.02,4.98,5
2/2/16,Portland,107,Milwaukee,95,7,5.35,4.34,4.72,4.56,6,5.96,4.8,3.24,6,7,4.4,6.16,5.84,7.21,4.9,,4.7,7
2/4/16,Portland,103,Toronto,110,1,-1.53,-1.89,-0.4,-2.19,-1.5,-2.26,0.9,-2.84,2,-1,-2.87,-1.11,-1.65,-0.66,-2.1,-2.08,-0.76,-2
2/19/16,Portland,137,Golden State,105,-8.5,-7.87,-8.25,-5.86,-8.77,-9,-9.39,-5.1,-9.52,1.5,-6,-10.43,-7.44,-8.35,-7.31,-7.8,,-6.95,-9
2/21/16,Portland,115,Utah,111,2.5,3.11,2.16,6.41,1.22,3.5,1.41,5.7,1.28,6.5,6,2.76,2.28,3.8,3.13,2.4,,2.01,3
2/23/16,Portland,112,Brooklyn,104,11.5,10.73,9.92,14.11,9.11,11.5,8.86,12.4,8.93,10.25,16,11.11,9.96,10.95,10.86,10.3,,8.64,9
2/25/16,Portland,105,Houston,119,3.5,4.3,3.54,7.97,2.79,4.5,4.67,5.8,1.93,7,9,-0.26,4.09,5.07,5.84,2.9,,2.86,4
3/8/16,Portland,116,Washington,109,5.5,4.06,3.26,3.55,3.42,5.5,3.85,6.4,2.52,6.25,6,3.32,4.43,4.36,,4.1,,3.55,4
3/12/16,Portland,121,Orlando,84,8,5.95,5.32,9.28,4.32,8,4.45,8.3,4.18,10.25,8,6.9,4.64,6.1,,7.1,,4.7,4
3/23/16,Portland,109,Dallas,103,6,3.79,2.98,3.04,3.09,5,2.22,6.6,2.58,8.5,2,5.36,4.67,4.14,4.62,5.2,,3.51,3
3/26/16,Portland,108,Philadelphia,105,14,13.2,12.9,13.59,12.69,15,12.19,15.4,12.83,9.75,13,13.43,13.74,14.57,14.33,12.9,,11.28,12
3/28/16,Portland,105,Sacramento,93,13,5.58,4.72,5.28,4.5,11,3.55,7.8,4.71,8,2,11.48,5.33,6.23,6.26,7.3,,4.9,4
3/31/16,Portland,116,Boston,109,3.5,-6.49,0.33,1.47,-0.03,2.5,0.14,3.9,0.04,5.5,3,1.89,0.55,,1.18,1.3,,0.35,0
4/2/16,Portland,110,Miami,93,5.5,2.06,1.12,0.48,1.41,4.5,1.2,3.3,0.83,5.5,0.01,4.77,2.26,2.84,2.73,3.9,,2.06,2
4/6/16,Portland,120,Oklahoma City,115,3,-3.52,-3.47,-1.87,-4.01,-2.5,-3.52,-0.9,-3.68,5,-8,-5,-3.39,-1.77,-2.79,-3.7,,-3.24,-4
4/9/16,Portland,105,Minnesota,106,8.5,7.14,6.81,7.51,6.71,7.5,3.92,8.7,7.01,11,6,9.61,7.9,7.97,8.19,,,6.55,6
4/13/16,Portland,107,Denver,99,11,6.9,6.6,8.82,5.98,9.5,3.19,8.8,5.99,7.75,8,8.02,5.76,6.98,6.98,7.4,,8.06,6
4/23/16,Portland,96,LA Clippers,88,0,-1.34,-1.84,-1.87,-1.88,-1.5,,0.3,-1.82,4,-6,1.06,,-1.29,-0.69,-0.1,,-0.9,-1
4/25/16,Portland,98,LA Clippers,84,-4,-0.35,-0.47,1.39,-1.42,-2.5,,0.7,-0.61,4,-4,0.2,,0.81,-0.35,0,,0.59,-1
4/29/16,Portland,106,LA Clippers,103,10.5,2.06,0.84,5.73,-0.8,9.5,-0.17,3.1,0.11,4,2,8.97,,4.3,0.45,0.1,,2.2,0
5/7/16,Portland,120,Golden State,108,-3,-5.41,-5.86,-2.43,-6.61,-4,-6.32,-2.8,-6.58,1.5,-9,-3.43,,,-6.02,-4.6,,-4.29,-7
5/9/16,Portland,125,Golden State,132,-6,-4.12,-5.01,0.42,-6.25,-4.5,-4.61,-1.4,-6.13,1.5,-5,-2.46,,,-5.58,-3.2,,-4.21,-6
10/28/15,Sacramento,104,LA Clippers,111,-6,-7.41,-5.92,-5.87,-5.95,-4.5,-8.76,-6.7,-5.9,,-8,-11.93,-6.84,,-6.09,-3.7,-9.04,-11.57,
10/30/15,Sacramento,132,LA Lakers,114,7,5.08,4.86,4.7,4.96,4.5,6.78,1.5,4.76,,12,-1.79,6.45,,6.63,3.4,5.67,6.14,
11/3/15,Sacramento,89,Memphis,103,-4,-0.52,-0.29,-2.61,1.88,-7,-0.67,-3.4,-1.26,,3,1.02,-3.59,,13.06,-5.3,-4.54,-4.07,
11/6/15,Sacramento,110,Houston,116,-5.5,-1.37,-3.83,-5.06,-2.73,-7,-0.54,-3.4,-4.06,,-2,-3.49,-2.98,,19.64,-4.6,-4.16,-0.66,
11/7/15,Sacramento,94,Golden State,103,-13,-10.97,-11.09,-10.86,-11.57,-11.5,-16.09,-10.5,-11.58,,-18,-14.53,-10.39,,1.41,-8,,-10.47,
11/9/15,Sacramento,88,San Antonio,106,-7.5,-8.47,-8.2,-8.36,-8.14,-7.5,-5.68,-8.6,-8.01,,-10,-13.35,-8.81,,-9.67,-9.5,,-3.36,
11/11/15,Sacramento,101,Detroit,92,-1.5,-4.55,-2.84,-3.76,-2.6,1,-4.63,-0.6,-4.52,,-5,-5.68,-3.3,,-7.82,-3.3,-9.15,-5.91,
11/13/15,Sacramento,111,Brooklyn,109,7,5.44,5.79,5.16,5.92,5,8.31,3.7,5.53,,7,1.7,2.27,,12.75,1.2,5.84,5.54,
11/15/15,Sacramento,107,Toronto,101,-2,-4.28,-4.86,-3.99,-5.04,-2,-3.54,-3.7,-5,-2.5,-1,-6.33,-2.17,,-7.99,-5.1,,-2.66,
11/27/15,Sacramento,91,Minnesota,101,2.5,2.73,2.1,2.87,1.96,3,0.94,4,1.66,1.5,7,2.86,5.54,,0.32,1.1,,2.47,
11/30/15,Sacramento,112,Dallas,98,2,0.07,-0.6,-0.35,-0.65,-3,0.48,-0.9,-0.87,-0.5,2,-3.12,0,,0.3,-1.8,9.75,-3.38,
12/3/15,Sacramento,97,Boston,114,-1.5,-1.68,-2.41,-0.38,-2.87,-2,-1.11,-0.4,-2,2.75,0.01,-5.67,-3.11,,-2.43,-3.1,3.08,-1.49,
12/8/15,Sacramento,114,Utah,106,2,-1.84,-2.24,-1.45,-2.42,2,-2.34,0.7,-2.08,3,0.01,-1.97,-2.89,,-2.38,-2.8,-3.24,-0.88,
12/10/15,Sacramento,99,New York,97,6,4.17,3.61,4.96,3.11,4.5,2.63,4.2,2.87,2.5,10,4.09,6.61,,4.43,1.7,1.8,4.23,
12/15/15,Sacramento,107,Houston,97,2.5,1.55,0.65,0.47,1.39,1,4.04,0.6,0.09,5,3,0.42,-0.68,,5.35,1.9,,1.41,
12/27/15,Sacramento,94,Portland,98,9,2.54,2.47,2.76,2.08,7.5,2.15,2.3,2.6,3.5,3,3.88,-0.36,,3.15,1.5,,4.91,
12/30/15,Sacramento,105,Philadelphia,110,10,11.07,11.09,11.89,10.45,8.5,10.07,10.8,11.02,10.5,13,10.67,9.51,,13.68,10,,10.65,
1/2/16,Sacramento,142,Phoenix,119,6.5,3.47,2.99,5.86,1.96,7.5,1.71,5.3,2.22,7,6,4.7,2.1,,3.82,2.3,,2.68,
1/7/16,Sacramento,118,LA Lakers,115,8.5,9.61,7.29,6.56,8.5,8.5,9.33,8.2,7.53,8,11,9.28,9.62,,11.49,8.6,16.43,11.07,
1/9/16,Sacramento,116,Golden State,128,-8.5,-8.19,-8.84,-7.37,-9.28,-7.5,-10.08,-6.8,-10.09,-4,-7,-7.19,-8.38,,-7.46,-8.4,-7.53,-8.05,
1/13/16,Sacramento,97,New Orleans,109,8,3.26,2.43,3.09,2.66,8,4.37,3,2.38,3.5,4,3.4,2.32,,5.71,3.6,3.59,1.86,
1/21/16,Sacramento,91,Atlanta,88,1,-0.47,-0.26,1.2,-1.09,0,-0.14,1,-1.53,-2,2,-0.51,-1.37,-1.16,0.11,-1.3,,-1.52,-2
1/23/16,Sacramento,108,Indiana,97,2,-0.42,0.05,4.02,-1.32,3,-0.95,1.3,-0.88,4.5,3,-0.59,-3.15,-1.3,-0.37,-1.8,,-0.91,-3
1/25/16,Sacramento,128,Charlotte,129,7,2.43,2.07,5.25,1.03,6.5,1.07,5.1,1.38,9.5,6,4.34,0.52,1.96,1.8,2.9,,0.58,0
2/1/16,Sacramento,111,Milwaukee,104,2.5,4.8,3.77,2.78,4.43,4.5,5.49,4,3.13,2.5,7,5.27,5.73,4.35,6.65,4.9,5.82,4.75,4
2/3/16,Sacramento,102,Chicago,107,2,1.05,0.72,2.12,0.47,2,0.95,2.3,-0.24,5,5,0.25,0.85,0.81,1.03,0.5,1.88,0.04,-1
2/19/16,Sacramento,116,Denver,110,4,2.05,2.39,-0.2,3.2,4,1.31,2.5,3.32,2.75,-1,0.81,2.06,2.19,3.49,3.8,,3.79,1
2/24/16,Sacramento,92,San Antonio,108,-7,-8.42,-8.31,-6.05,-9.52,-6,-8.96,-6.7,-9.04,-7,-4,-9.68,-8.41,-9.17,-9.5,-9.2,,-7.38,-12
2/26/16,Sacramento,107,LA Clippers,117,-4,-3.79,-3.73,-3.33,-3.85,-2.5,-4.6,-2.8,-3.87,-1,-6,-4.07,-2.63,-3.76,-2.74,-4.2,,-2.51,-5
2/29/16,Sacramento,116,Oklahoma City,131,-9,-4.82,-4.58,-2.56,-5.51,-7,-5.25,-2.1,-5.18,0.01,-2,-6.68,-5.34,-5.01,,-5.3,,-6.11,-7
3/9/16,Sacramento,111,Cleveland,120,-6.5,-5.32,-5.13,-5.59,-4.9,-6.5,-5.65,-2.1,-5.38,-2.75,-5,-7.76,-3.98,-5.94,,-5.4,,-5.31,-7
3/11/16,Sacramento,100,Orlando,107,1.5,3.13,2.99,5.48,2.55,2,2.12,5.6,2.39,5.25,7,1.76,2.27,2.33,,3.2,,2.96,0
3/13/16,Sacramento,99,Utah,108,-1.5,-0.8,-0.82,-2.42,-0.46,-1,-1.22,1.6,-0.29,1.5,-2,-2.04,,-0.38,,0,,0.41,-2
3/16/16,Sacramento,108,New Orleans,123,4,2.73,2.41,1.82,2.64,3,2.47,4,2.24,2,4,3.05,3.53,3,4.22,0,,2.85,2
3/25/16,Sacramento,116,Phoenix,94,7.5,6.53,5.32,2.69,6.19,7,5.68,8.5,5.4,7.5,9,8.38,6.34,5.79,7.53,7.6,,6.93,6
3/27/16,Sacramento,133,Dallas,111,1.5,0.28,0.46,-0.44,0.82,2.5,-0.67,1.9,0.28,3.5,0.01,-0.8,1.91,-0.74,1.31,-0.2,,1.08,-1
3/30/16,Sacramento,120,Washington,111,-2.5,-7.15,0.36,-1.81,1.21,-2.5,0.59,1.7,0.33,1.25,1,-0.8,1.73,,2.23,1.7,,0.37,0
4/1/16,Sacramento,106,Miami,112,-6.5,-1.32,-1.18,-2.33,-0.67,-7,-0.27,-0.4,-1.44,0.5,0.01,-5.49,-0.54,-1.49,0.06,-2.7,,-0.05,-2
4/5/16,Sacramento,107,Portland,115,-3,-0.04,0.07,-0.79,0.36,-2,1.41,0.7,0.12,-2,4,-2.97,-0.19,-1.05,0.41,-2.3,,0.72,-1
4/7/16,Sacramento,97,Minnesota,105,-1,4.07,4.04,2.92,4.42,4.5,3.04,4.9,4.46,6,5,3.63,5.09,3.12,5.16,4,,6.25,1
4/9/16,Sacramento,114,Oklahoma City,112,-7.5,-6.76,-6.47,-6.94,-6.36,-8,-4.3,-5.7,-6.3,0.01,-9,-8.81,-6.12,-7.02,-5.62,,,-6.19,-9
10/30/15,San Antonio,102,Brooklyn,75,14,13.59,14.13,13.8,14.32,13.5,12.38,16.2,13.89,,19,11.47,13.08,,13,8.1,13.21,14.04,
11/7/15,San Antonio,114,Charlotte,94,10,9.89,8.01,8.26,7.79,10.5,11.43,15.2,6.68,,14,9.17,9.97,,14.76,12.2,,1.25,
11/14/15,San Antonio,92,Philadelphia,83,15.5,18.35,18.64,18.95,18.66,18.5,17.14,20.6,18.36,,26,19.48,17.98,,20.57,14.9,,8.93,
11/16/15,San Antonio,93,Portland,80,12,11.35,12.26,12.42,12.26,12.5,9.52,14.5,11.89,10,15,12.2,8.27,,12.68,11.2,2.19,13.15,
11/18/15,San Antonio,109,Denver,98,13.5,13.17,12.99,11.98,13.25,13.5,10.22,15.7,12.07,10.5,14,13.7,12.15,,17.49,13.2,,11.31,
11/21/15,San Antonio,92,Memphis,82,8,8.25,8.13,4.63,8.93,8,8.44,8.7,6.04,7.5,10,6.29,7.17,,14.58,9.4,7.57,7.33,
11/23/15,San Antonio,98,Phoenix,84,9.5,8.26,7.91,8.24,7.83,8.5,2.41,12.1,8.51,4.75,10,8.84,10.98,,6.37,8.3,,7.67,
11/25/15,San Antonio,88,Dallas,83,9,9.58,9.1,8.01,9.36,9,,9.6,8.78,7.5,11,9.8,10.68,,9.78,9.4,,9.9,
11/28/15,San Antonio,108,Atlanta,88,8,7.15,6.1,5.62,6.2,7.5,6.61,8.3,5.98,6.75,9,6.3,8.19,,8.53,8.4,,6.52,
12/2/15,San Antonio,95,Milwaukee,70,11.5,14.04,12.97,10.63,13.62,12.5,14.85,13.7,11.44,10.5,17,13.68,14.96,,20.99,12.8,,11.8,
12/5/15,San Antonio,108,Boston,105,9,7.84,6.88,7.13,6.8,8.5,5.7,10.1,7.42,5.25,9,8.48,8.06,,7.51,8.1,9.46,7.24,
12/11/15,San Antonio,109,LA Lakers,87,14.5,18.11,17.35,16.93,17.92,16,16.95,17.4,17.51,13,24,16.76,18.78,,22.06,14.6,17.51,17.67,
12/14/15,San Antonio,118,Utah,81,12.5,9.71,9.66,10.21,9.35,12.5,7.57,13.3,9.55,5,14,10.58,8.84,,11.57,9,3.18,9.39,
12/16/15,San Antonio,114,Washington,95,13,13.71,12.4,11.98,13.8,10,14.3,14.9,11.69,11.5,22,13.47,12.74,,16.85,10.8,9.77,13.52,
12/18/15,San Antonio,115,LA Clippers,107,8,8.51,7.86,6.49,9.35,8,8.18,11.4,7.89,5,15,6.66,7.75,,13.28,8.3,3.15,5.36,
12/21/15,San Antonio,106,Indiana,92,9,9.32,8.86,9.05,8.91,8.5,6.83,10.4,8.72,2.5,13,9.31,8.54,,10.51,8.1,,9.57,
12/26/15,San Antonio,101,Denver,86,14,16.35,15.53,14.63,16.73,14.5,14.57,18,15.56,12,21,15.67,14.19,,20.31,13.3,,16.73,
12/28/15,San Antonio,101,Minnesota,95,14,16.66,15.39,15.61,15.79,15,13.21,18,15.13,8.5,23,18.72,19.32,,18.08,12.7,,14.98,
12/30/15,San Antonio,112,Phoenix,79,14,14.89,14.42,16.62,13.96,15,12.07,17.7,13.73,10,22,13.38,14.12,,17.53,10.9,,12.29,
1/2/16,San Antonio,121,Houston,103,11.5,12.29,11.58,10.09,13.12,11,13.52,13.3,11.7,5.5,17,9.59,11.98,,17.7,10.3,,7.65,
1/6/16,San Antonio,123,Utah,98,14.5,13.61,12.21,12.7,12.31,15,10.97,16.3,11.8,6.5,19,15.18,12.28,,14.9,11.7,,13.91,
1/8/16,San Antonio,100,New York,99,14,15.19,13.08,10.61,14.97,14,13.74,15.7,13.96,10,20,16.54,17.59,,17.42,13.3,16.27,14.3,
1/14/16,San Antonio,99,Cleveland,95,6.5,7.54,6.74,5.77,7.88,6,8.51,8.2,6.52,5.5,10,5.22,8.44,,10.87,7.1,,5.17,
1/17/16,San Antonio,112,Dallas,83,12.5,13.42,12.11,11.68,13.07,11.5,12.81,13.4,11.92,11.25,18,12.51,14.49,,16.02,10.7,16.39,11.35,
1/27/16,San Antonio,130,Houston,99,10,13.31,11.71,8.16,13.21,9.5,13.19,13.6,11.91,11.75,14,11.93,12.64,14.92,17.39,11,18.56,12.49,15
2/1/16,San Antonio,107,Orlando,92,15.5,15.93,14.5,14.7,15.28,16.5,14.02,18.4,14.24,16.5,18,17.92,13.91,16.2,17.7,13.6,19.81,14.63,16
2/3/16,San Antonio,110,New Orleans,97,13,14.5,13.1,9.6,14.88,12.5,14.03,15.4,13.98,11.75,14,14.62,14.15,16.91,17.36,11.9,15.97,14.58,17
2/6/16,San Antonio,106,LA Lakers,102,16,21.5,20.41,17.97,21.85,16,21.76,22.7,20.63,17.75,24,16.6,21.52,23.97,25.03,18.6,24.47,18.98,24
3/2/16,San Antonio,97,Detroit,81,11,11.35,11.56,9.91,12.27,10.5,10.29,13,12.07,11.5,9,11.06,10.55,12.93,,10.3,,11.63,13
3/5/16,San Antonio,104,Sacramento,94,13,14.18,14.36,13.48,14.83,12.5,13.29,15.9,14.46,13,14,13.45,13.99,15.3,,12.3,,13.97,15
3/10/16,San Antonio,109,Chicago,101,14.5,13.52,12.89,12.82,13.33,12.5,13.08,15.4,12.27,14.5,17,11.47,13.77,14.79,,12.6,,12.29,14
3/12/16,San Antonio,93,Oklahoma City,85,8.5,7,7.05,7.6,6.9,7.5,6.15,9.7,6.83,10,7,5.14,6.1,8.27,,6.9,,6.41,7
3/15/16,San Antonio,108,LA Clippers,87,9,8.75,8.62,8.6,8.84,9,7.22,9.9,8.33,9,7,9.2,9.19,9.45,9.95,7.9,,9.33,9
3/17/16,San Antonio,118,Portland,110,11.5,12.1,12.3,10.65,12.98,11.5,11.14,12.1,12.76,8,12,11.26,11.67,13.02,13.76,10,,11.76,14
3/19/16,San Antonio,87,Golden State,79,4.5,2.79,2.73,2.73,2.9,3,0.47,4.4,2.18,6.5,2,2.97,2.9,3.28,3.72,4.2,,1.63,3
3/23/16,San Antonio,112,Miami,88,11.5,10.55,10.29,7.09,11.51,11,9.53,10.4,10.76,10.5,6,10.43,11.45,12.1,13.11,11.6,,11.44,12
3/25/16,San Antonio,110,Memphis,104,13.5,14.55,13.85,13.65,14.42,13,13.93,15.2,12.64,13.5,18,16.67,13.93,14.79,15.89,13,,12.66,15
3/30/16,San Antonio,100,New Orleans,92,19,7.63,14.44,13.04,15.27,20,13.78,16.2,14.73,12,16,16.06,15.47,,17.27,14,,14.03,17
4/2/16,San Antonio,102,Toronto,95,11.5,8.34,8.18,6.42,9.05,10,7.53,9.7,8.42,8.75,5,8.46,8.4,9.14,10.14,10.2,,8.12,8
4/10/16,San Antonio,86,Golden State,92,5.5,2.43,2.11,1.25,2.89,4.5,0.92,4.7,2.19,6.5,0.01,1.4,2.87,3.39,3.82,3.9,,1.56,3
4/12/16,San Antonio,102,Oklahoma City,98,9.5,4.14,4.46,2.92,5.55,6,3.4,4.7,5.79,10,-2,1.77,,6.57,6.76,3.7,,5.19,5
4/17/16,San Antonio,106,Memphis,74,16,14.19,13.2,13.01,14.01,15,,14.1,12.69,13.5,12,19.78,,14.8,15.1,12.9,,14.7,14
4/19/16,San Antonio,94,Memphis,68,18,14.91,13.54,13.34,14.41,17,,14.9,12.94,13.5,16,19.49,,16.57,15.1,12.9,,14.76,15
4/30/16,San Antonio,124,Oklahoma City,92,7,4.64,5.35,3.24,5.81,6,3.91,4.7,6.28,10,-1,4.22,,6.52,6.2,3.9,,6.24,5
5/2/16,San Antonio,97,Oklahoma City,98,7.5,6.11,6.33,5.58,6.33,7.5,5.84,6.1,6.72,10,5,5.89,,8.99,7,3.9,,6.76,5
5/10/16,San Antonio,91,Oklahoma City,95,7,4.99,5.44,3.38,6,6.5,3.02,5.5,6.33,10,3,6.82,,,6.9,3.9,,4.64,5
10/28/15,Toronto,106,Indiana,99,5.5,2.51,4.52,4.5,4.52,5,0.92,3.8,4.51,,0.01,-1.25,0.98,,4.69,3.3,5.8,-3.73,
11/1/15,Toronto,106,Milwaukee,87,6.5,6.92,5.2,4.34,5.15,7,5.64,5.9,6.92,,9,7.53,3.64,,17.28,5.9,5.47,7.94,
11/10/15,Toronto,109,New York,111,8,9.05,7.36,7.76,7.21,9,10.94,9.6,7.52,,9,9.09,10.69,,12.12,9.9,,7.41,
11/13/15,Toronto,100,New Orleans,81,9.5,6.96,5.15,4.65,5.23,9,8.44,6.2,5.8,,5,7.82,3.62,,16.88,7.4,6.05,8.2,
11/25/15,Toronto,103,Cleveland,99,-2.5,-0.25,-0.21,-1.79,0.17,-1,,0.7,-1.25,1.5,0.01,-0.42,-2.44,,1.77,1.1,,-0.34,
11/29/15,Toronto,102,Phoenix,107,3,6.21,6.32,7,6.17,6,2.97,9.8,6.79,0.75,6,5.37,5.02,,7,7.4,,4.73,
12/3/15,Toronto,105,Denver,106,9.5,10.73,11.43,11.42,11.48,10,9.41,12.7,10.83,5,10,11.59,6.4,,13.93,10.7,9.71,9.9,
12/5/15,Toronto,109,Golden State,112,-7.5,-6.55,-5.63,-7.25,-5.32,-6.5,-8.24,-3.8,-5.97,-4.25,-11,-8.69,-5.41,,-4.92,-4.5,-6.83,-7.58,
12/7/15,Toronto,102,LA Lakers,93,12.5,12.98,12.88,12.03,13.09,12,13.19,11.9,12.71,10,15,14.37,11.44,,16.04,11.5,,11.56,
12/9/15,Toronto,97,San Antonio,94,-6,-3.65,-3.08,-3.24,-3.34,-4,-2.51,-2,-2.73,0.01,-8,-5.19,-5.8,,-1.38,-2.4,,-4.08,
12/11/15,Toronto,90,Milwaukee,83,7.5,10.69,8.65,7.43,10.31,8.5,11.39,10.4,8.48,9.25,13,8.99,8.58,,14.47,9.3,19.35,8.68,
12/13/15,Toronto,96,Philadelphia,76,11.5,14.87,16.2,16.84,15.49,13,13.81,16.1,16.58,12,19,13.13,12.28,,18.12,12.7,10.12,12.93,
12/20/15,Toronto,94,Sacramento,104,5.5,6.89,7.6,7.07,7.68,4.5,6,10.5,8.09,4.5,7,3.56,5.59,,8.82,7.6,,3.11,
12/22/15,Toronto,103,Dallas,99,4,5.61,4.83,3.86,5.54,3.5,4.9,5.9,5.16,5.5,8,1.96,4.94,,7.63,5.3,13.16,1.79,
12/30/15,Toronto,94,Washington,91,7.5,6.09,5.14,3.79,6.37,6.5,7.37,8,5.32,7.5,8,5.55,4.05,,8.34,6.1,,5.01,
1/1/16,Toronto,104,Charlotte,94,7,4.44,4.44,5.05,3.89,6.5,2.39,8,4.39,0.75,6,4.46,3.49,,3.49,3.9,,3.8,
1/3/16,Toronto,113,Chicago,115,4,3.33,3,2.48,3.37,3.5,2.73,5,3.14,1.75,4,3.12,2.42,,4.3,3.2,,3.22,
1/18/16,Toronto,112,Brooklyn,100,11,12.07,12.16,12.14,11.83,2,10.21,13.2,12.23,4.5,15,12.15,8.49,,12.79,10.3,10.58,15.86,
1/20/16,Toronto,115,Boston,109,3,3.18,4.03,5.04,2.83,3,2.61,5.4,3.75,2.75,4,1.94,1.22,3.26,3.22,3.3,1.52,2.46,
1/22/16,Toronto,101,Miami,81,11.5,6.6,5.83,7.69,5.33,9,5.04,8.1,5.18,3.25,9,12.08,5.5,7.13,6.7,4.8,5.57,5.99,5
1/24/16,Toronto,112,LA Clippers,94,2.5,1.75,1.59,0.64,1.81,2.5,1.24,2.6,1.81,1.5,2,0.15,0.84,2.88,3.32,1.1,2.65,2.58,1
1/26/16,Toronto,106,Washington,89,8.5,7.13,7.23,8.02,7.17,6,7.51,9,6.68,2.25,10,6.24,4.99,7.19,7.85,6.7,5.5,6.94,6
1/28/16,Toronto,103,New York,93,10,8.8,8.89,10.21,8.51,9.5,7.93,9.9,8.67,1.5,13,7.71,7.71,9.03,9.48,7.2,,7.91,7
1/30/16,Toronto,111,Detroit,107,7,5.92,6.03,7.75,5.43,6.5,4.69,6.3,6.01,3,7,5.76,,7.03,6.15,4.9,,4.97,5
2/21/16,Toronto,98,Memphis,85,7,5.52,5.06,2.12,6.22,7.5,4.95,6.8,5.07,7.75,6,4.67,5.48,6.09,7.02,6.7,,5.08,6
2/24/16,Toronto,114,Minnesota,105,9.5,10.43,10.39,10.45,10.2,9.5,9.52,12.3,10.95,10.25,12,9.91,10.88,11.53,10.51,10.3,,9.03,8
2/26/16,Toronto,99,Cleveland,97,-2.5,0.58,0.67,0.68,0.72,-1,0.45,2.4,0.46,1.5,3,-1.73,2.02,1.16,1.68,-1.9,,-0.49,-1
3/2/16,Toronto,104,Utah,94,5,5.93,5.35,5.26,5.25,6,4.64,8.1,5.85,5.75,7,4.77,5.87,7.27,,7.1,,5.59,5
3/4/16,Toronto,117,Portland,115,6,5.27,5.26,2.04,6.05,5,4.44,5.5,6.46,2.25,5,4.94,5.52,6.09,,6.4,,5.84,5
3/6/16,Toronto,107,Houston,113,7.5,6.76,6.22,5.76,6.42,6,7.13,7,6.17,6.25,9,5.25,6.97,8.01,,7.8,,6.09,6
3/8/16,Toronto,104,Brooklyn,99,12,12.01,12.13,11.44,12.25,12.5,11.15,11.6,12.67,9.5,12,13.5,12.31,12.99,,11.1,,11.98,11
3/10/16,Toronto,104,Atlanta,96,4,2.75,2.86,1.53,3.07,4,2.46,3.3,3.77,3.5,0.01,1.15,4.26,4.13,,4,,3.22,2
3/12/16,Toronto,112,Miami,104,5.5,4.9,4.38,3.05,4.76,6.5,4.19,4.3,4.71,4.75,5,5.62,5.37,5.7,,7.4,,5.2,4
3/14/16,Toronto,107,Chicago,109,9,8.16,7.12,9.09,6.61,9,7.9,9.2,6.45,8.75,13,9.05,7.82,8.52,8.32,7.8,,6.38,7
3/18/16,Toronto,105,Boston,91,2,3.78,3.93,5.49,3.28,3,3.1,5.7,4.05,4.75,7,2.49,3.32,4.21,3.96,0.8,,3.59,2
3/20/16,Toronto,105,Orlando,100,9.5,9.83,9.5,12.28,8.72,10,8.93,11.2,8.99,9.5,15,8.94,8.71,9.99,9.76,9.4,,8.13,8
3/28/16,Toronto,100,Oklahoma City,119,-2.5,-0.48,-0.5,-1.74,-0.38,-2,-1.15,1.6,0.3,4.25,-1,-2.35,-0.21,0.98,0.3,-1.2,,-0.4,-1
3/30/16,Toronto,105,Atlanta,97,-1.5,-5.21,2.15,-0.53,2.64,2.5,1.09,2,3.35,3.5,-1,2.17,3.03,,3.62,2.1,,2.71,1
4/5/16,Toronto,96,Charlotte,90,4,4.62,4.79,4.43,4.76,5.5,2.92,5.3,5.3,6.25,5,5.12,3.62,5.36,5.06,4.9,,5.19,3
4/8/16,Toronto,111,Indiana,98,-5,5.17,5.29,6.2,4.91,-1,2.67,7.1,5.33,4.75,8,3.52,4.9,5.81,6,3.8,,4.84,4
4/12/16,Toronto,122,Philadelphia,98,10.5,15.55,16.41,17.34,15.93,6,10.19,16.3,16.86,9,16,13.41,,17.18,17.22,14.5,,15.86,15
4/18/16,Toronto,98,Indiana,87,7.5,5.02,4.5,3.34,4.75,7,,5.1,5.18,4.75,5,7.1,,3.12,5.56,6.4,,7.22,3
4/26/16,Toronto,102,Indiana,99,7,5.12,5.15,4.15,5.2,7,2.77,6.5,5.44,4.75,3,7.41,,4.61,5.64,6.4,,7.34,3
5/1/16,Toronto,89,Indiana,84,6,4.56,4.57,2.41,4.85,6,2.06,5.5,5.17,4.75,1,9.45,,4.35,5.15,6.6,,5.2,3
5/3/16,Toronto,96,Miami,102,4.5,3.33,4.12,1.54,4.52,4.5,2.06,2.6,4.73,4.75,-1,4.12,,4.63,5.15,4.3,,3.56,3
5/5/16,Toronto,96,Miami,92,5,2.81,3.66,-0.03,4.32,4,2.05,1.6,4.46,4.75,-1,7.01,,2.8,0,4.3,,4.41,3
5/11/16,Toronto,99,Miami,91,4.5,3.46,4.05,2,4.31,4,2.4,2.8,4.53,4.75,1,4.6,,,4.76,2.7,,4.4,4
5/15/16,Toronto,116,Miami,89,4.5,3.21,3.94,1.86,4.21,4.5,2.03,2.6,4.43,4.75,1,4.23,,,,2.8,,4.16,4
